g4240,"πρᾳΰτης, τητος, ἡ","Noun, Feminine",prautés,(prah-oo'-tace),gentleness,meekness. ,"From  (G4239) praus; mildness, i.e. (by implication) humility -- meekness. <p>see GREEK  (G4239) praus "
g4241,πρέπω,Verb,prepó,(prep'-o),"to be fitting, proper, suitable",comely. ,"Apparently a primary verb; to tower up (be conspicuous), i.e. (by implication) to be suitable or proper (third person singular present indicative, often used impersonally, it is fit or right) -- become, comely. "
g4242,"πρεσβεία, ας, ἡ","Noun, Feminine",presbeia,(pres-bi'-ah),"age, seniority",an ambassador,"From  (G4243) presbeuo; seniority (eldership), i.e. (by implication) an embassy (concretely, ambassadors) -- ambassage, message. <p>see GREEK  (G4243) presbeuo "
g4243,πρεσβεύω,Verb,presbeuó,(pres-byoo'-o),"to be the elder, to take precedence",be an ambassador. ,"From the base of  (G4245) presbuteros; to be a senior, i.e. (by implication) act as a representative (figuratively, preacher) -- be an ambassador. <p>see GREEK  (G4245) presbuteros "
g4244,"πρεσβυτέριον, ου, τό","Noun, Neuter",presbuterion,(pres-boo-ter'-ee-on),a body of elders,"presbytery, body of elders","Neuter of a presumed derivative of  (G4245) presbuteros; the order of elders, i.e. (specially), Israelite Sanhedrin or Christian ""presbytery"" -- (estate of) elder(-s), presbytery. <p>see GREEK  (G4245) presbuteros "
g4245,"πρεσβύτερος, α, ον",Adjective,presbuteros,(pres-boo'-ter-os),elder,"eldest, old. ","Comparative of presbus (elderly); older; as noun, a senior; specially, an Israelite Sanhedrist (also figuratively, member of the celestial council) or Christian ""presbyter"" -- elder(-est), old. "
g4246,"πρεσβύτης, ου, ὁ","Noun, Masculine",presbutés,(pres-boo'-tace),an old man,"aged man, old man. ","From the same as  (G4245) presbuteros; an old man -- aged (man), old man. <p>see GREEK  (G4245) presbuteros "
g4247,"πρεσβῦτις, ιδος, ἡ","Noun, Feminine",presbutis,(pres-boo'-tis),an aged woman,aged woman. ,Feminine of  (G4246) presbutes; an old woman -- aged woman. <p>see GREEK  (G4246) presbutes
g4248,"πρηνής, ές",Adjective,prénés,(pray-nace'),headlong,headlong. ,"From  (G4253) pro; leaning (falling) forward (""prone""), i.e. Head foremost -- headlong. <p>see GREEK  (G4253) pro "
g4249,πρίζω,Verb,prizó,(prid'-zo),to saw (in two),saw asunder. ,A strengthened form of a primary prio (to saw); to saw in two -- saw asunder.
g4250,πρίν,Adverb,prin,(prin),before,"before, ere. ","Adverb from  (G4253) pro; prior, sooner -- before (that), ere. <p>see GREEK  (G4253) pro "
g4251,"Πρίσκα, ης, ἡ","Noun, Feminine",Priska,(pris'-kah),"Prisca, a Christian and the wife of Aquila","Prisca, Priscilla","Of Latin origin; feminine of Priscus, ancient; Priska, a Christian woman -- Prisca. See also  (G4252) Priscilla. <p>see GREEK  (G4252) Priscilla "
g4252,"Πρίσκιλλα, ης, ἡ","Noun, Feminine",Priskilla,(pris'-cil-lah),"Priscilla, the same person as Prisca",Priscilla. ,"Diminutive of  (G4251) Priska; Priscilla (i.e. Little Prisca), a Christian woman -- Priscilla. <p>see GREEK  (G4251) Priska "
g4253,πρό,Preposition,pro,(pro),before,"before, ago","A primary preposition; ""fore"", i.e. In front of, prior (figuratively, superior) to -- above, ago, before, or ever. In the comparative, it retains the same significations. "
g4254,προάγω,Verb,proagó,(pro-ag'-o),"to lead forth, to go before","bring forth, go before. ","From  (G4253) pro and  (G71) ago; to lead forward (magisterially); intransitively, to precede (in place or time (participle, previous)) -- bring (forth, out), go before. <p>see GREEK  (G4253) pro <p>see GREEK  (G71) ago "
g4255,προαιρέω,Verb,proaireó,(pro-ahee-reh'-om-ahee),to bring forth or forward,purpose. ,"From  (G4253) pro and  (G138) haireomai; to choose for oneself before another thing (prefer), i.e. (by implication) to propose (intend) -- purpose. <p>see GREEK  (G4253) pro <p>see GREEK  (G138) haireomai "
g4256,προαιτιάομαι,Verb,proaitiaomai,(pro-ahee-tee-ah'-om-ahee),to accuse beforehand,to accuse beforehand,"From  (G4253) pro and a derivative of  (G156) aitia; to accuse already, i.e. Previously charge -- prove before. <p>see GREEK  (G4253) pro <p>see GREEK  (G156) aitia "
g4257,προακούω,Verb,proakouó,(pro-ak-oo'-o),to hear beforehand,hear before. ,"From  (G4253) pro and  (G191) akouo; to hear already,i.e. Anticipate -- hear before. <p>see GREEK  (G4253) pro <p>see GREEK  (G191) akouo "
g4258,προαμαρτάνω,Verb,proamartanó,(pro-am-ar-tan'-o),to sin before,"sin already, heretofore sin. ","From  (G4253) pro and  (G264) hamartano; to sin previously (to conversion) -- sin already, heretofore sin. <p>see GREEK  (G4253) pro <p>see GREEK  (G264) hamartano "
g4259,"προαύλιον, ου, τό","Noun, Neuter",proaulion,(pro-ow'-lee-on),a vestibule,porch. ,"Neuter of a presumed compound of  (G4253) pro and  (G833) aule; a forecourt, i.e. Vestibule (alley-way) -- porch. <p>see GREEK  (G4253) pro <p>see GREEK  (G833) aule "
g4260,προβαίνω,Verb,probainó,(prob-ah'-ee-no),to go forward,advance,"From  (G4253) pro and the base of  (G939) basis; to walk forward, i.e. Advance (literally, or in years) -- + be of a great age, go farther (on), be well stricken. <p>see GREEK  (G4253) pro <p>see GREEK  (G939) basis "
g4261,προβάλλω,Verb,proballó,(prob-al'-lo),to throw before,"put forward, shoot forth. ","From  (G4253) pro and  (G906) ballo; to throw forward, i.e. Push to the front, germinate -- put forward, shoot forth. <p>see GREEK  (G4253) pro <p>see GREEK  (G906) ballo "
g4262,"προβατικός, ή, όν",Adjective,probatikos,(prob-at-ik-os'),of sheep,sheep market. ,"From  (G4263) probaton; relating to sheep, i.e. (a gate) through which they were led into Jerusalem -- sheep (market). <p>see GREEK  (G4263) probaton "
g4263,"πρόβατον, ου, τό","Noun, Neuter",probaton,(prob'-at-on),a little sheep,a sheep,"Probably neuter of a presumed derivative of  (G4260) probaino; something that walks forward (a quadruped), i.e. (specially), a sheep (literally or figuratively) -- sheep(-fold). <p>see GREEK  (G4260) probaino "
g4264,προβιβάζω,Verb,probibazó,(prob-ib-ad'-zo),"to lead forward, lead on","prompt, draw","From  (G4253) pro and a reduplicated form of  (G971) biazo; to force forward, i.e. Bring to the front, instigate -- draw, before instruct. <p>see GREEK  (G4253) pro <p>see GREEK  (G971) biazo "
g4265,προβλέπομαι,Verb,problepó,(prob-lep'-o),to foresee,provide. ,"From  (G4253) pro and  (G991) blepo; to look out beforehand, i.e. Furnish in advance -- provide. <p>see GREEK  (G4253) pro <p>see GREEK  (G991) blepo "
g4266,προγίνομαι,Verb,proginomai,(prog-in'-om-ahee),to happen before,be past. ,"From  (G4253) pro and  (G1096) ginomai; to be already, i.e. Have previousy transpired -- be past. <p>see GREEK  (G4253) pro <p>see GREEK  (G1096) ginomai "
g4267,προγινώσκω,Verb,proginóskó,(prog-in-oce'-ko),to know beforehand,"foreknow, know before. ","From  (G4253) pro and  (G1097) ginosko; to know beforehand, i.e. Foresee -- foreknow (ordain), know (before). <p>see GREEK  (G4253) pro <p>see GREEK  (G1097) ginosko "
g4268,"πρόγνωσις, εως, ἡ","Noun, Feminine",prognósis,(prog'-no-sis),foreknowledge,foreknowledge. ,From  (G4267) proginosko; forethought -- foreknowledge. <p>see GREEK  (G4267) proginosko
g4269,"πρόγονος, ου, ὁ","Noun, Masculine",progonos,(prog'-on-os),born before,"forefather, parent. ","From  (G4266) proginomai; an ancestor, (grand-)parent -- forefather, parent. <p>see GREEK  (G4266) proginomai "
g4270,προγράφω,Verb,prographó,(prog-raf'-o),to write before,"write afore, aforetime. ","From  (G4253) pro and  (G1125) grapho; to write previously; figuratively, to announce, prescribe -- before ordain, evidently set forth, write (afore, aforetime). <p>see GREEK  (G4253) pro <p>see GREEK  (G1125) grapho "
g4271,"πρόδηλος, ον",Adjective,prodélos,(prod'-ay-los),evident beforehand,"evident, manifest beforehand. ","From  (G4253) pro and  (G1212) delos; plain before all men, i.e. Obvious -- evident, manifest (open) beforehand. <p>see GREEK  (G4253) pro <p>see GREEK  (G1212) delos "
g4272,προδίδωμι,Verb,prodidómi,(prod-id'-o-mee),"to give before, give first",first give. ,From  (G4253) pro and  (G1325) didomi; to give before the other party has given -- first give. <p>see GREEK  (G4253) pro <p>see GREEK  (G1325) didomi
g4273,"προδότης, ου, ὁ","Noun, Masculine",prodotés,(prod-ot'-ace),a betrayer,"betrayer, traitor. ","From  (G4272) prodidomi (in the sense of giving forward into another's (the enemy's) hands); a surrender -- betrayer, traitor. <p>see GREEK  (G4272) prodidomi "
g4274,"πρόδρομος, ου, ὁ, ἡ",Adjective,prodromos,(prod'-rom-os),"a running forward, going in advance",forerunner. ,"From the alternate of  (G4390) protrecho; a runner ahead, i.e. Scout (figuratively, precursor) -- forerunner. <p>see GREEK  (G4390) protrecho "
g4275,προείδω,Verb,proeido,(pro-i'-do),to foresee,foresee,"From  (G4253) pro and  (G1492) eido; foresee -- foresee, saw before. <p>see GREEK  (G1492) eido <p>see GREEK  (G4253) pro "
g4276,προελπίζω,Verb,proelpizó,(pro-el-pid'-zo),to hope before,first trust. ,From  (G4253) pro and  (G1679) elpizo; to hope in advance of other confirmation -- first trust. <p>see GREEK  (G4253) pro <p>see GREEK  (G1679) elpizo
g4277,προέπω,"Verb<br><span class=""tophdg"">Phonetic Spelling: </span>(pro-ep\'-o)<br><span class=""tophdg"">Definition: </span>forewarn, say before <br><span class=""tophdg"">Usage: </span>I say previously, predict, proclaim, foretell.<div class=""vheading2"">Thayer\'s Greek Lexicon</div><span class=""maintitle"">STRONGS NT 4277: \xcf\x80\xcf\x81\xce\xbf\xce\xb5\xe1\xbf\x96\xcf\x80\xce\xbf\xce\xbd</span><br><br><span class=""arttitle""><span class=""grktitle"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xe1\xbf\x96\xcf\x80\xce\xbf\xce\xbd</span></span> (2 aorist active from an unused present (see  <span class=""greek2""><span class=""lexref"">\xce\xb5\xe1\xbc\xb6\xcf\x80\xce\xbf\xce\xbd</span></span>, at the beginning)), 1 person plural <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x80\xce\xbf\xce\xbc\xce\xb5\xce\xbd</span> (<a href=""/interlinear/1_thessalonians/4-6.htm"">1 Thessalonians 4:6</a> Griesbach), <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x80\xce\xb1\xce\xbc\xce\xb5\xce\xbd</span>, (ibid. <span class=""manuref"">R</span> <span class=""manuref"">L</span> <span class=""manuref"">T</span> <span class=""manuref"">Tr</span> <span class=""manuref"">WH</span> (see <span class=""manuref"">WH</span>\'s Appendix, p. 164)); perfect <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x81\xce\xb7\xce\xba\xce\xb1</span>; perfect passive <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x81\xce\xb7\xce\xbc\xce\xb1\xce\xb9</span> (see  <span class=""greek2""><span class=""lexref"">\xce\xb5\xe1\xbc\xb6\xcf\x80\xce\xbf\xce\xbd</span></span>, p. 181a top); from <span class=""abbreviation"">Homer</span> ((by tmesis); <span class=""abbreviation"">Herodotus</span> and <span class=""abbreviation"">Plato</span>) down; <span class=""accented"">to say before</span>; i. e., a. <span class=""accented"">to say in what precedes, to say above</span>: followed by <span class=""greek2"">\xe1\xbd\x85\xcf\x84\xce\xb9</span>, <a href=""/interlinear/2_corinthians/7-3.htm"">2 Corinthians 7:3</a>; followed by direct discourse (<a href=""/interlinear/hebrews/4-7.htm"">Hebrews 4:7</a> <span class=""manuref"">L</span> <span class=""manuref"">T</span> <span class=""manuref"">Tr</span> <span class=""manuref"">WH</span> text); <a href=""/interlinear/hebrews/10-15.htm"">Hebrews 10:15</a> (<span class=""manuref"">Rec.</span>). <p><span class=""emphasized"">b.</span> <span class=""accented"">to say before i. e. heretofore, formerly</span>: followed by <span class=""greek2"">\xe1\xbd\x85\xcf\x84\xce\xb9</span>, <a href=""/interlinear/2_corinthians/13-2.htm"">2 Corinthians 13:2</a>; <a href=""/interlinear/galatians/5-21.htm"">Galatians 5:21</a>; followed by direct discourse, <a href=""/interlinear/galatians/1-9.htm"">Galatians 1:9</a>; (<a href=""/interlinear/hebrews/4-7.htm"">Hebrews 4:7</a> <span class=""manuref"">WH</span> marginal reading); <span class=""greek2"">\xce\xba\xce\xb1\xce\xb8\xcf\x8e\xcf\x82</span> <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x80\xce\xb1\xce\xbc\xce\xb5\xce\xbd</span> <span class=""greek2"">\xe1\xbd\x91\xce\xbc\xe1\xbf\x96\xce\xbd</span>, <a href=""/interlinear/1_thessalonians/4-6.htm"">1 Thessalonians 4:6</a>; (in the passages under this head (except <a href=""/interlinear/galatians/1-9.htm"">Galatians 1:9</a>) some would give <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf(</span> the sense of <span class=""accented"">openly, plainly</span> (cf. <span class=""abbreviation"">R. V.</span> marginal reading)). <p><span class=""emphasized"">c.</span> <span class=""accented"">to say beforehand i. e. before the event</span>; so used in reference to prophecies: <span class=""greek2"">\xcf\x84\xce\xaf</span>, <a href=""/interlinear/acts/1-16.htm"">Acts 1:16</a>; <span class=""greek2"">\xcf\x84\xce\xac</span> <span class=""greek2"">\xe1\xbf\xa4\xce\xae\xce\xbc\xce\xb1\xcf\x84\xce\xb1</span> <span class=""greek2"">\xcf\x84\xcf\x8c</span> <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xb9\xcf\x81\xce\xb7\xce\xbc\xce\xb5\xce\xbd\xce\xb1</span> <span class=""greek2"">\xe1\xbd\x91\xcf\x80\xcf\x8c</span> <span class=""greek2"">\xcf\x84\xce\xaf\xce\xbd\xce\xbf\xcf\x82</span>, <a href=""/interlinear/jude/1-17.htm"">Jude 1:17</a>; <a href=""/interlinear/2_peter/3-2.htm"">2 Peter 3:2</a>; <span class=""greek2"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x81\xce\xb7\xce\xba\xce\xb1</span> <span class=""greek2"">\xe1\xbd\x91\xce\xbc\xe1\xbf\x96\xce\xbd</span> <span class=""greek2"">\xcf\x80\xce\xac\xce\xbd\xcf\x84\xce\xb1</span>, <a href=""/interlinear/mark/13-23.htm"">Mark 13:23</a>; namely, <span class=""greek2"">\xce\xb1\xe1\xbd\x90\xcf\x84\xcf\x8c</span>, <a href=""/interlinear/matthew/24-25.htm"">Matthew 24:25</a>; followed by direct discourse, <a href=""/interlinear/romans/9-29.htm"">Romans 9:29</a>.<FOOTNOTE:1>   <p><span class=""maintitle"">STRONGS NT 4277: \xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x81\xce\xb7\xce\xba\xce\xb1</span><span class=""arttitle""><span class=""grktitle"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xce\xaf\xcf\x81\xce\xb7\xce\xba\xce\xb1</span></span> see  <span class=""greek2""><span class=""lexref"">\xcf\x80\xcf\x81\xce\xbf\xce\xb5\xe1\xbf\x96\xcf\x80\xce\xbf\xce\xbd</span></span>.   <br><br><iframe width=""100%"" height=""85"" scrolling=no src=""/bsoft.htm"" frameborder=0 cellpadding=0></iframe><div class=""vheading2"">Strong\'s Exhaustive Concordance</div>forewarn, say before <p>From <a href=""/greek/4253.htm"">pro</a> and <a href=""/greek/2036.htm"">epo</a>; to say already, to predict -- forewarn, say (speak, tell) before. Compare <a href=""/greek/4280.htm"">proereo</a>. <p>see GREEK <a href=""/greek/4253.htm"">pro</a> <p>see GREEK <a href=""/greek/2036.htm"">epo</a> <p>see GREEK <a href=""/greek/4280.htm"">proereo</a> <div cla",proepó,(pro-ep'-o),"forewarn, say before ","forewarn, say before ","From  (G4253) pro and  (G2036) epo; to say already, to predict -- forewarn, say (speak, tell) before. Compare  (G4280) proereo. <p>see GREEK  (G4253) pro <p>see GREEK  (G2036) epo <p>see GREEK  (G4280) proereo "
g4278,προενάρχομαι,Verb,proenarchomai,(pro-en-ar'-khom-ahee),to begin before,begin ,From  (G4253) pro and  (G1728) enarchomai; to commence already -- begin (before). <p>see GREEK  (G4253) pro <p>see GREEK  (G1728) enarchomai
